file_name,gene,sex,side,magnification,img_id,feature
samw_M_R_oly_4X_57_cropped.png,samw,M,R,4X,57,"[33631.0, 4355.162876565513, 680.1620429490516, 181.4220313777071, 3.749059790500334, 0.9637703134865954, 0.2997762664123294, 2181.0, 0.06485088162707026, 1.0, -4.230004938305564e-17, -4.020380634733598e-18, 0.2722377979092527, 0.10010674124835445, -0.39026807244676875, 0.19501295084690343, -0.11232411052704386, 0.08753848698212488, -0.016697340103812547, 0.06660427292701593, -0.0839593204673867, 0.06818281098411057, 0.08279948209913991, 0.11013852461404525, 0.016488829632070844, -0.09043165960955257, 0.004080662642183474, -0.060686829365448364, -0.060820283336011985, 0.005959754621144254, 0.02115218737319655, 0.0475032638395262, -0.022914577862906415, -0.009458443652455474, -0.018937414489686902, -0.021994468293615173, -0.012851785869513337, 0.02020359006741691, 0.021302793345472772, 0.0005877775789665042, -0.02849854719057599, 0.016758811265606726, 0.033757520496470426, -0.0015082513277701504, -0.01009897545192531, -0.014067514316135107, 0.018776370333945115, 0.00948678001058146, -0.003756938479971859, 24, 9, 0, 2464.665222413706, 102.69438426723775, 424.10764773832557, 114.51547366068208, 0.04492878594154203, 0.9905609239381312, 0.6535467128027682, 0.02836668549849841, 0.9683176357147553, 0.7412587412587412, 0.016918914097112783, 0.9938698139715351, 0.7266922094508301, 0.00912848264993607, 0.9655556291545373, 0.4888535031847134, 0.00897981029407392, 0.9923945275463126, 0.7259615384615384, 0.005560346109244447, 0.9724372942185561, 0.8990384615384616]"
mam_F_L_oly_4X_89_cropped.png,mam,F,L,4X,89,"[36722.0, 4642.007501612436, 731.0686352076611, 205.8545192598416, 3.551384919001286, 0.9595376696894818, 0.26226440697333936, 2288.0, 0.06230597462011873, 1.0, 5.988176332569625e-17, 2.072056484905972e-18, 0.12236229672388292, -0.443884648905176, -0.32967498716699695, 0.22990553218934223, -0.01722000423040577, 0.04294373723746377, -0.09163233511569767, -0.11196934028784204, -0.041499100173132006, 0.0767688142532658, 0.0019988567275111666, 0.0001369343789356366, -0.029022919213643483, 0.0898562093096715, 0.05909268264521876, -0.11477940253683111, -0.07487191922349902, 0.061615625325911694, 0.06917338430041778, -0.031305807274329064, -0.027675996855776142, -0.006305129434446079, 0.006880428399333646, -0.03143030629742406, -0.02937267863832726, -0.0020796881678692013, -0.022688825792261128, 0.0035787950519000967, 0.028728105469277374, -0.0065645125060102925, -0.02619924632253755, -0.017151286483869047, -0.0053709867088108446, -0.0010553109122414606, 0.026190940240116724, 0.009245478295699112, 0.009411524691988336, 31, 14, 0, 2553.682466356409, 82.37685375343254, 477.75230867899796, 127.9090068032615, 0.04147377593812973, 0.980488597189004, 0.7425646026328621, 0.03221502096835684, 0.9554384022579212, 0.729796421961752, 0.017401013016720222, 0.9837802861407081, 0.5360738255033557, 0.015168019171069113, 0.9782994709624857, 0.5376447876447876, 0.014459996732204128, 0.9931198340916515, 0.7937219730941704, 0.011682370241272262, 0.9366795831399369, 0.9285714285714286]"
samw_M_R_oly_4X_5_cropped.png,samw,M,R,4X,5,"[33443.0, 4265.5171696043135, 686.6828239535308, 178.585855259118, 3.8451131695575373, 0.9655896661023622, 0.3007761559147038, 2190.0, 0.06548455581138056, 1.0, -2.1226500957041416e-17, 2.3076559395199638e-18, 0.26767313249910735, 0.4966460236523107, -0.6477923089608542, 0.3352416706745492, -0.12489292735556436, 0.049906776411660865, 0.1308763000944814, 0.10468808803985852, -0.050835568402630864, -0.05714218904060706, 0.014389447268865149, 0.020911868407390788, -0.032203488104536396, 0.02884847693750261, -0.05816566563471975, 0.0768618032929468, -0.0837379622462745, -0.005629766778673025, 0.04512651564083964, -0.03263464206043143, -0.04156162283522057, 0.015165242947661176, 0.06958338350939391, 0.05332765721168006, 0.008332463325385758, -0.04319632168993251, -0.01720601247581191, -0.07154434161119014, -0.020832481358036246, 0.009116962205370675, 0.010303826242263343, 0.01595402109737006, -0.0451929839751821, 0.02995451943253548, 0.011161460259934468, -0.0061392052778656125, -0.0045906347114493115, 31, 14, 0, 2470.5941546018403, 79.69658563231742, 426.62236636408693, 109.04943482493718, 0.04281912507849176, 0.9906834271029368, 0.7036855036855036, 0.02894477170110337, 0.9419048286007983, 0.7556596409055425, 0.014771402087133331, 0.9931676197887593, 0.7340267459138187, 0.009119995215740214, 0.9655779086511296, 0.44395924308588064, 0.008013635140388123, 0.9877173674643993, 0.7813411078717201, 0.007056783183326855, 0.9772835252915905, 0.8398576512455516]"
samw_M_L_oly_4X_25_cropped.png,samw,M,L,4X,25,"[37492.0, 4935.589283436704, 739.8853581791977, 191.01126320584493, 3.873516910789988, 0.9661012878105443, 0.320982158145269, 2560.0, 0.06828123332977702, 1.0, 1.6261244646427562e-17, 1.2751397376689829e-17, 0.3408862469247561, -0.0025294887561757504, -0.17098095578751343, 0.09760145358880376, -0.009203000904840847, 0.0833078756292584, -0.005171701261852398, -0.05856559262860503, 0.003908454574019045, -0.007934177360992606, -0.0006407964428543504, 0.08598970770986715, 0.016358326613386574, -0.046069613114007014, -0.035959534602688865, -9.980399638593301e-05, 0.049523662735580454, 0.019911171403857255, -0.042951099082969256, 0.001690788665157275, 0.026593548928975582, -0.0031021741228771486, -0.0007646597665310349, -0.016337551828521053, -0.00164012596205899, 0.002827226694282678, 0.0006851623021850759, 0.0140757510274928, 0.0013061479497080183, -0.014795547809685214, -0.009048185215480002, -0.009670612954825844, 0.010147160912042912, 0.019936074474712927, -0.008216358497233709, -0.007203930512832685, -0.009251665617003198, 35, 13, 0, 2880.7018023401656, 82.30576578114758, 422.02438661764, 101.75953419490354, 0.04360930331804118, 0.9867200247108481, 0.6396713615023474, 0.026779046196521925, 0.8021439819787881, 0.5885111371629543, 0.019150752160460898, 0.9934675917438173, 0.8076490438695163, 0.008401792382374906, 0.9907992581472036, 0.7835820895522388, 0.005494505494505495, 0.9704583363263277, 0.8015564202334631, 0.00514776485650272, 0.9574291639934857, 0.4260485651214128]"
samw_M_R_oly_4X_94_cropped.png,samw,M,R,4X,94,"[39489.0, 5143.751980533469, 714.4684844394702, 198.2654534854837, 3.60359544176354, 0.9607254556710093, 0.31139060836651816, 2469.0, 0.06252374078857403, 1.0, 4.771663887940266e-17, -7.690600235997528e-17, 0.3671947421201379, 0.056856679953447016, -0.20194475043482968, 0.09233256711517673, 0.018975978479286774, 0.06981188463608888, -0.02068670501988068, 0.01101605777982391, 0.021264299272432622, 0.08677554780176487, -0.04065107799229331, 0.10246205581872482, -0.04453242378330251, -0.02217051757635649, 0.05484919144619717, 0.0160097008736073, 0.06506734999369472, -0.010058495765786145, -0.02801741973572578, -0.004417347229581683, -0.007214350891884592, -0.0052201034492931325, -0.013946285630695159, 0.006737114568043157, -0.0030813330729054997, 0.011473544755701486, -0.006812877809573109, 0.0016169550728067248, -0.008108915610861243, 0.011103604598164434, 0.00027889023672187404, 0.024168176147823166, -0.0055159692716864155, -0.006141314026127404, 0.0144975891336997, -0.002750553058074744, 0.018102782834915437, 29, 10, 0, 2926.8064914856623, 100.92436177536766, 454.41630560342765, 125.40460383667336, 0.02709615335916331, 0.9516055370414621, 0.7943578322197475, 0.025272860796677555, 0.9684331502391874, 0.9327102803738317, 0.016358986046747195, 0.993858171658501, 0.7408256880733946, 0.015523310288941224, 0.9832694150279745, 0.7421307506053268, 0.009977462078047051, 0.99229405602504, 0.865934065934066, 0.008179493023373598, 0.9641517302399581, 0.39827373612823674]"
mam_F_L_oly_4X_44_cropped.png,mam,F,L,4X,44,"[93291.0, 5112.416664540924, 561.624271361441, 401.77024800997583, 1.397874218270876, 0.6987438576895295, 0.4427900839626179, 3041.0, 0.03259692789229401, 1.0, -1.3293992375407646e-17, -1.139745593354777e-17, -0.11266048388490212, -0.19649199224031647, -0.6684894789297334, -0.12964687522400695, -0.021050763482926556, -0.08482886600292035, 0.12571835471738566, -0.1493374145002127, 0.029149301604700348, -0.06683875741675828, -0.22873837591910617, -0.018369787922509234, 0.23545285908561567, 0.13518282301760587, -0.09161115638654754, 0.018231278461635792, 0.04484939904504302, 0.06545534351312428, 0.010207143519590737, -0.025882857086312223, 0.01827746608510042, 0.02906912194651136, -0.016021835533126944, 0.081178121473676, -0.024544344792975917, 0.00019688334117300854, 0.013374598268995945, 0.01583266236925889, 0.012900184239480073, -0.014098382636383291, 0.00028218569815163374, 0.011758710891483327, 0.05155502278314521, 0.015005060452841145, 0.0021678970268575663, -0.01047105837370709, -0.015736240006044348, 56, 25, 0, 3487.0369388639583, 62.268516765427826, 369.39696961967036, 72.14379664223817, 0.16692928578319452, 0.9522464741527332, 0.6630194141689373, 0.16295248201862989, 0.4481266707670317, 0.7631526104417671, 0.10960328434682874, 0.8177621456298907, 0.7810709647849667, 0.03512664672905211, 0.9828918668090071, 0.6663277755185034, 0.023946575768294905, 0.987621513230019, 0.6149187998898982, 0.015156874725321843, 0.9819759038284419, 0.6717339667458432]"
samw_F_L_oly_4X_65_cropped.png,samw,F,L,4X,65,"[33375.0, 5075.823735428361, 812.7470201759761, 197.1263245342501, 4.122975569580833, 0.970140587464172, 0.26231814573492307, 2471.0, 0.0740374531835206, 1.0, 6.191492543525712e-17, 1.5118257422398418e-17, 0.10701670867864198, -0.12663213950009364, -0.16060465162730958, 0.22826636446938667, 0.014421499180142601, -0.41934432943607886, -0.10565171892905777, -0.06771403438034332, -0.038308222860971436, 0.07800502501398991, -0.08251517998697136, 0.005726707306140066, 0.03988823903768402, -0.159048123819083, -0.033791907885155764, 0.042197668176518134, 0.012003911540858945, 0.06453513026322602, -0.08114227822241615, -0.03837578795892697, 0.019580714257150095, 0.01765297333217322, -0.020657770724737675, 0.011796336022207619, 0.018608019374500826, 0.04536532536711528, -0.030067181719329757, -0.026692911170163612, -0.0034152321717695255, 0.009931563676588038, 0.013577139772873252, -0.0014297687483520952, 0.0035080801845833723, -0.02383292858754964, -0.008655571116571219, 0.00754419529494676, 0.010547345486953796, 19, 8, 0, 2727.5697679842015, 143.55630357811586, 491.61017305526684, 136.49869882076865, 0.03670411985018727, 0.9422792612496408, 0.7694723618090452, 0.031400749063670415, 0.939858162547976, 0.7313328681088626, 0.021573033707865168, 0.9764456985424654, 0.7555089192025184, 0.017707865168539325, 0.9952681758231838, 0.7490494296577946, 0.006232209737827715, 0.971329651584222, 0.8813559322033898, 0.005303370786516854, 0.9917220461722174, 0.34637964774951074]"
tkv_M_L_oly_4X_17_cropped.png,tkv,M,L,4X,17,"[36277.0, 5070.162876565512, 756.0552638195109, 190.43196647613564, 3.970211922977004, 0.9677595879044049, 0.3088166441079075, 2494.0, 0.06874879400170907, 1.0, -6.046924445236449e-17, 2.771161155518855e-18, 0.2948459232470245, -0.05340889199499117, -0.1430346919435614, 0.06791552462291268, -0.05842022075070085, 0.08206558799153855, 0.006784535910957041, -0.05352041305236814, 0.005523939481495555, -0.04521885563018224, -0.008727379653265704, 0.07082992283503078, -0.0024530559464377008, -0.03446482371711348, -0.03757992651473821, -0.011696019571466963, 0.050306907943740445, -0.004546468103244947, -0.03695202572772458, -0.011472238612761077, 0.006970915381050432, -0.006480651287255142, 0.006561239051063138, -0.016072123255745637, -0.0035668409623916862, -0.016887954524804974, 0.0027632418038403763, 0.006695318574957056, 0.0006287199895758666, -0.008865976347271468, -0.004291432648205055, -0.014130605686955504, 0.010781277507376766, 0.010019701679685833, 0.0021517252971666864, -0.009781728690691053, -0.01204429167882187, 29, 10, 0, 2782.3931444750647, 95.94459118879533, 438.85281374238616, 120.04145687326302, 0.03266532513713923, 0.9785450391374585, 0.6623812185578536, 0.02935744411059349, 0.956989689339835, 0.7959641255605381, 0.01576756622653472, 0.9939907208587607, 0.6958637469586375, 0.010364693883176668, 0.9398371737250043, 0.9423558897243107, 0.0056509634203489815, 0.9566107301109524, 0.9070796460176991, 0.0038316288557488217, 0.8743694016188931, 0.6556603773584906]"
samw_F_L_oly_4X_83_cropped.png,samw,F,L,4X,83,"[34896.0, 5611.93957186215, 785.242264993685, 214.17172427136785, 3.6664142648388918, 0.9620860634365969, 0.2592898062905419, 2757.0, 0.07900618982118295, 1.0, -3.785333776943099e-17, -6.626094181830856e-18, 0.3534461303965821, -0.5387951245220335, -0.49646644813885354, 0.293013217204675, 0.015597412884645239, 0.10250379754206351, -0.14961331148741233, -0.11037995027329153, 0.11354776574720558, 0.10645727754189058, -0.0348825355791732, -0.015876393958839944, -0.02094620220304388, 0.07120025384443877, 0.07942756118347327, -0.07842773467060604, -0.04922937340504703, 0.003810827255177483, 0.0032238505950410814, 0.008560834041183284, -0.0209968523887197, 0.004617763893287056, -0.012915154230642094, -0.03139573310492807, -0.01641125222234321, 0.015137411614186459, -0.0073981177246126165, 0.010933633393900691, -0.019060114051134624, -0.012793967963211736, 0.020099737549033422, -0.005101469677302304, -0.01758189804196034, -0.005639076050104285, -0.0022794133224502237, 0.004969628881820291, 0.0007558888844104374, 30, 12, 0, 3082.086578651016, 102.73621928836721, 489.5807358037442, 131.09540061774996, 0.017709766162310868, 0.9950750144337179, 0.7984496124031008, 0.014242320036680422, 0.7168478290660806, 0.6530880420499343, 0.013955754241173773, 0.9450960931867775, 0.7247023809523809, 0.011176066024759285, 0.9432462864965432, 0.7514450867052023, 0.004040577716643742, 0.9609343363458966, 0.3983050847457627, 0.003782668500687758, 0.9347405093462817, 0.8859060402684564]"
star_F_R_oly_4X_8_cropped.png,star,F,R,4X,8,"[147190.0, 4194.563850798539, 728.6335095634785, 389.92094892629024, 1.8686698203055965, 0.8447633762568476, 0.6569251848843385, 2548.0, 0.017310958624906583, 1.0, -1.2643892290148564e-16, -2.963631039731604e-17, -0.29270686987762834, -1.0507696737777033, 0.45224672247755665, 1.064475026894052, 0.9200609385472258, 0.9648137461621253, 0.562008512064071, 0.2579341683000079, 0.08308923905261434, -0.005438533696613833, -0.1494762950664102, 0.1505371455611847, -0.1758647099117201, -0.03695559723093175, 0.31577655954061234, 0.3679841460124414, 0.00520105659764989, 0.16910792655747295, -0.18421551952712772, 0.13493087885519006, 0.08785475000868077, -0.04010838368187582, 0.011213357638529231, -0.09326385081284444, 0.0004646091086336842, 0.08213660844650393, 0.07254350903337257, 0.013006160061133329, -0.03737796390303759, -0.051809731469891686, 0.019352945606696273, 0.029792313382701385, -0.008172518828555226, -0.009290054664970154, 0.017936502752827474, 0.044759588199670866, 0.04280752447241857, 40, 17, 0, 3033.3872272894023, 75.83468068223506, 275.83556979968307, 61.456929916966445, 0.2779536653305252, 0.962024764150744, 0.5101119672826114, 0.10838372172022556, 0.8757183582153794, 0.9230991783358408, 0.09035939941572117, 0.9815620948568043, 0.8458945493862494, 0.08872205992254908, 0.9902259792617387, 0.6240263774071774, 0.05043820911746722, 0.9951042000135775, 0.7526358475263585, 0.008607921733813438, 0.8470917634880002, 0.5192622950819672]"
samw_F_L_oly_4X_71_cropped.png,samw,F,L,4X,71,"[39678.0, 5679.981202422492, 804.4259567149793, 217.5209795388085, 3.69815343062787, 0.9627466000081436, 0.2797199839265698, 2845.0, 0.07170220273199254, 1.0, -3.901977073498834e-18, 2.40995859535988e-19, 0.3362526845343354, -0.061581371202453314, -0.1743300142140192, 0.05806043210667125, -0.04006081345907076, 0.08572631388829058, 0.04269700910527823, -0.04210294441212329, 0.00019887501920282707, -0.06835435835038355, 0.008206251724102592, 0.08737759234322785, 0.013494990846289861, -0.03190429284893226, -0.02957273224266075, -0.011427796643968785, 0.056116130503290736, 0.008447185243833144, -0.019885263736847403, -0.0057109656617952516, 0.012762051543788202, -0.001007766306299492, 0.021780783873209173, -0.009335765501279552, -0.0007961458053313072, -0.009298504679751532, 0.0025705603416181283, 0.010848800738075353, 0.01491929502334624, 0.009858015463903509, -0.009332155876904717, -0.016897079985112442, 0.010409947696672837, 0.02102620401806255, 0.004011115344029688, -0.003853094553935938, -0.00936673339723142, 33, 12, 0, 3177.7139956489855, 96.2943635045147, 435.61017305526696, 123.20452973907096, 0.04203840919401179, 0.9757512263233857, 0.6642771804062126, 0.018902162407379405, 0.9962648096548259, 0.6887052341597796, 0.010585210948132466, 0.9318576650448163, 0.8955223880597015, 0.009325066787640507, 0.8967308101748599, 0.7551020408163265, 0.007182821714804174, 0.8625553615675641, 0.5734406438631791, 0.005595040072584304, 0.979554883874559, 0.7956989247311828]"
mam_F_R_oly_4X_127_cropped.png,mam,F,R,4X,127,"[39696.0, 4970.11514935076, 746.2553568645106, 197.09059376806456, 3.78635703813801, 0.9644936322363677, 0.29924239568806305, 2534.0, 0.06383514711809754, 1.0, -1.8518235313725483e-17, -1.5729081185506513e-16, 0.1710345121605707, -0.1387207573180755, 0.5953033141175222, -0.16166744211636022, 0.0950539633384829, 0.16780735795162086, 0.07278616431244202, 0.10506325931385661, -0.05402630477815195, -0.02283177741477907, -0.04637969659490195, -0.01388653795932914, 0.05796627964443488, -0.08176386079484396, 0.034379115990771064, 0.03365864017677475, -0.041677766770592, 0.0056912445786940005, 0.03515849044697604, 0.047647633406691696, 0.007715967652560297, 0.04982707475143714, -0.008022521889161121, 0.011691867542833145, -0.05843253474024945, 0.006419756462831958, -0.05948487276452816, 0.019642921437944254, -0.0034221388535601105, 0.013140214232192856, -0.01145835963053513, -0.0071570418665623525, -0.013357881212900387, -0.010449456442174423, -0.01158423359334531, 0.01076255378246601, 0.011814087274557553, 30, 12, 0, 2842.1038225937195, 94.73679408645732, 482.30865786510213, 113.11049393582884, 0.02871825876662636, 0.9575002411371041, 0.8339429407461595, 0.02849153567110036, 0.9451142970497423, 0.735370611183355, 0.011613260781942764, 0.9490576177307988, 0.8537037037037037, 0.010933091495364772, 0.9943290322349893, 0.7627416520210897, 0.010479645304312777, 0.9530690733093348, 0.5167701863354037, 0.010328496573962112, 0.9835027363851374, 0.775047258979206]"
tkv_F_R_oly_4X_13_cropped.png,tkv,F,R,4X,13,"[34327.0, 5622.746750430835, 759.7433362155574, 204.0185957553374, 3.72389258637313, 0.9632695905863539, 0.2558260856604139, 2678.0, 0.07801439100416582, 1.0, 5.580998343594501e-17, -1.5368269221812954e-16, 0.27411745577415164, -0.5685099018464984, 0.5320581019010518, -0.2320061587905006, -0.026350777502152426, 0.10958875763272569, 0.15364527243124484, 0.1365595611200131, 0.11273636623399437, 0.08099329912253245, 0.04364479268006655, 0.03149690956946478, -0.007038088480228867, 0.07151218198839097, -0.08102721072581227, 0.08414945797550087, -0.012800423060858278, -0.004771166308154339, 0.015109089050955182, -0.0047395748855487505, 0.014946098642954429, 0.022974249242099995, 0.028878172479110904, 0.035809292101915476, 0.010442807656569455, 0.013960731252865243, 0.020756014988364126, -0.015350069492066812, -0.009132448894542398, -0.015589831064955867, -0.018564107497474776, -0.00027897829292443404, -0.020973070496141673, -0.01584299407691848, -0.005646686505893833, -0.013779986734072332, -0.017598005847238817, 24, 9, 0, 3027.939392393403, 126.16414134972513, 495.73506473629527, 143.4788496410129, 0.04025985375943135, 0.9802297614667672, 0.6467009826860084, 0.027179771025723193, 0.9460995649180045, 0.6519916142557652, 0.023392664666297667, 0.9935528049324057, 0.6609053497942387, 0.0071081073207679086, 0.9456084897454032, 0.8215488215488216, 0.005360212077956128, 0.9890687742544839, 0.8177777777777778, 0.005010633029393772, 0.9815475981941583, 0.8269230769230769]"
egfr_M_L_oly_4X_56_cropped.png,egfr,M,L,4X,56,"[36060.0, 5421.027883616717, 754.1770811366125, 196.56259158374715, 3.836829149738235, 0.9654382540510876, 0.2843355253820315, 2716.0, 0.07531891292290627, 1.0, 8.202130902558949e-17, -1.0294168959400246e-17, 0.2550458094038309, -0.12835241816946244, -0.16945408013525448, 0.06267105590638547, -0.09534519669860485, 0.02165569551966396, 0.057655376797405504, -0.03836461069695404, -0.017626122926281438, -0.10950975807553945, -0.01921328933897078, 0.0840506979192065, 0.018233530563599363, -0.02626630280089934, -0.034819877156277323, -0.026441211564056828, 0.027079779816857115, 0.01076119890671756, 0.00982162120321346, 0.019709023175706032, -0.01786034754570141, -0.01546451102049953, 0.031716978404982894, 0.024272866827610127, -0.003642221392705911, 8.569571105373965e-05, -0.005598408206340661, 0.028929643828031124, 0.020652719582330274, 0.013414620218818578, -0.0018514769282194212, 0.0005605622621335895, 0.008026503902035324, 0.0026741768403531034, 0.005298487731908211, 0.018296309400471094, 0.00840685427870343, 31, 11, 0, 3054.9271990845814, 98.54603868014779, 447.43860018001305, 117.50240129838565, 0.048003327787021634, 0.9888433714807396, 0.6147017045454546, 0.033471991125901275, 0.9648953949292846, 0.7087492660011744, 0.013643926788685524, 0.995671781490389, 0.7675507020280812, 0.006211869107043816, 0.9839177189363525, 0.8, 0.0031336661120354966, 0.9524954315572184, 0.3633440514469453, 0.0027731558513588465, 0.8436122679367104, 0.8]"
mam_F_L_oly_4X_12_cropped.png,mam,F,L,4X,12,"[67224.0, 5535.080661465354, 606.7187520325688, 354.68139110161167, 1.7106021552135833, 0.8113292528638771, 0.32910512427605587, 2922.0, 0.04346661906461978, 1.0, 4.334625270865441e-18, -5.421957144962012e-19, -0.06536734648257939, 0.04782702151562828, -0.6646617601305013, -0.050915541101328295, -0.002943461749082376, -0.233991197682328, 0.17517511275880482, -0.12219844504112971, -0.012000712297690577, -0.04974606657668463, -0.22920942842264327, -0.10017772015418044, 0.191167747096665, 0.055136127346400415, -0.01624168861956916, 0.02531044253801421, 0.10701192928607309, 0.006684210983719411, -0.02882699243894507, -0.0796299680764838, 0.05833846390765108, 0.10069664841053022, -0.03133374728998768, 0.009508106466285832, 0.01257546721905895, 0.03732801762090055, 0.05700372707801942, 0.04130222055895564, -0.030423784970219813, -0.03986520802030698, -0.009756620775294772, 0.0012406819886814173, 0.04476165993264195, 0.019848924055187803, -0.028063539570918148, 0.0055829125435955165, 0.0033474080221519613, 34, 14, 0, 3275.2531008923866, 96.33097355565843, 467.2670273047594, 106.15970842971463, 0.13359811971914792, 0.9078045403162579, 0.5003063896161773, 0.09691479233607045, 0.7747814700183522, 0.7136597655822106, 0.03861716053790313, 0.9774462004513358, 0.6088180112570356, 0.024039033678448174, 0.9760490846215728, 0.7484946734599351, 0.020811019873854576, 0.9529609703503464, 0.7665753424657534, 0.020483755801499463, 0.8964671879703847, 0.22321283838547576]"
mam_M_R_oly_4X_63_cropped.png,mam,M,R,4X,63,"[122289.0, 5229.886794013512, 780.1302043551995, 368.6577446541223, 2.11613675737946, 0.8812989020627642, 0.5506355617393184, 3258.0, 0.026641807521526874, 1.0, -5.951226634212118e-17, 8.754348720205568e-18, -0.06884533637038064, 0.9112695434498308, -0.2973332674153116, -1.1616835514082586, -0.027035582565760257, 0.28330718470305083, 0.34480866796722515, 0.213458867534197, 0.38477131374662105, 0.07072845888963765, -0.031169138442949513, -0.05913479208187406, -0.13633902670071602, 0.09075785674091771, -0.2166163735623048, -0.25246154153920314, 0.0405736692704701, 0.08405418420861298, -0.008567074689720941, 0.10290964789889057, 0.03054481803796677, -0.019175395913447385, 0.043029837692257614, -0.02617012720543312, 0.0073412147390104435, -0.022342048287887502, -0.045562291887266224, -0.07175245215618896, 0.020659965690971747, 0.046499678842397266, -0.04266232777581852, -0.007518160741053077, -0.00592561910409637, 0.021317949208947758, 0.043290642620528175, 0.031471883202145966, 0.023524920672737034, 76, 32, 0, 3820.774095641306, 50.27334336370139, 258.149278298668, 55.39934597019821, 0.25485530178511556, 0.9789326684982899, 0.4812612918667675, 0.0989132301351716, 0.9756684299652195, 0.7226669853029035, 0.0974085976661842, 0.9737946464881195, 0.9004459898707385, 0.08664720457277433, 0.8520721038642424, 0.8717400246812012, 0.03885059163129963, 0.9924766628637253, 0.784252228458237, 0.011399226422654531, 0.9788412630519551, 0.7466523835029459]"
mam_M_L_oly_4X_78_cropped.png,mam,M,L,4X,78,"[129522.0, 4044.005409571382, 602.0385870315936, 402.2600811750064, 1.4966401470238653, 0.7440146651694237, 0.6338243210178615, 2433.0, 0.018784453606337147, 1.0, -3.43532865663192e-17, -2.900366094419575e-17, -0.10490742286209181, 0.2977489564003416, -0.490171774188169, 0.033882060496711414, -0.15961425992806139, 0.08704763041822274, 0.23738607057635916, -0.12795889632994395, -0.17688037846446206, -0.08709852042294956, 0.05720552336355843, -0.11025045926143534, 0.07075461691252989, 0.004182866223560082, -0.03147881946320917, -0.0405196684049041, -0.0700288714685937, -0.00036089661956028365, 0.027472136751469776, -0.03276251631822111, -0.007719891195268311, 0.04503948705444779, 0.030472111494810133, 0.030987659029847053, 0.0013214902907522246, -0.04343027389831247, 0.019109922045556966, -0.0154250706872405, -0.00571886861023274, 0.015130627767127933, -0.006682847623230136, 0.012082475200097333, -0.010482078517381819, 0.008629716988637078, -0.007434494503030916, 0.01391552812894089, -0.024491266263867738, 33, 15, 0, 2825.0176028802016, 85.60659402667278, 274.4680374315358, 66.2808156940774, 0.1934652028226865, 0.9095138841316595, 0.6326659428888832, 0.14653881193928445, 0.6252329314317859, 0.8374884172439659, 0.11826562282855423, 0.9190486123768815, 0.9040901847370596, 0.04874075446642269, 0.9954164087564122, 0.7007437007437007, 0.02652059109649326, 0.9921428396219723, 0.6703747072599532, 0.017773042417504364, 0.9916656390073668, 0.46458123107971744]"
samw_F_L_oly_4X_100_cropped.png,samw,F,L,4X,100,"[36162.0, 5486.819730815005, 790.6126874160572, 205.73276181758524, 3.8429109706749616, 0.9655495130281109, 0.27528299445049215, 2668.0, 0.07377910513799016, 1.0, 3.10320872898475e-18, 1.0762456716234686e-17, 0.34220778038974775, -0.043585513073461694, -0.18056015019352858, 0.05132779343949769, -0.03117014234749191, 0.10730340617820067, 0.008973872467576844, -0.060402861389647254, -0.0034236199993318696, -0.037752519960051564, 0.016741399687020698, 0.07406908170819596, -0.019214949438712946, -0.044094804330734046, -0.013701504355154727, 0.009424878322441805, 0.0377422214964489, -0.012924070093808287, -0.03109858663346553, 0.007374288094010572, 0.01621793185307993, -0.0032165085631570894, 0.007813471493193353, -0.010604693444088587, -0.0056870515443648295, -0.018326239280571265, 0.01150095547598395, 0.017384663819119565, -0.0011371837794746762, -0.020470036981962682, -0.0056423995146634, -0.0036210679588192817, 0.01364088044041322, 0.005346484445321733, -0.006617941916083449, -0.006606468837308756, 0.0004479855870813753, 25, 8, 0, 2951.8367952889603, 118.0734718115584, 483.71067811865515, 136.92194366751582, 0.054504728720756596, 0.9911225102622782, 0.685326842837274, 0.02444555057795476, 0.9953306719906292, 0.7459915611814346, 0.014683922349427576, 0.9611734127779411, 0.59, 0.006028427631215087, 0.9618343541948329, 0.4977168949771689, 0.00558597422708921, 0.9817492786691355, 0.390715667311412, 0.003401360544217687, 0.9655127724963314, 0.8785714285714286]"
